DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Estonia,2014,12,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Estonia,2015,10.67,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Estonia,2016,14.21,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Estonia,2017,14.99,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Estonia,2018,17.08,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Estonia,2019,18,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Estonia,2020,24.3,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Estonia,2021,26.31,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Greece,2011,10.24,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Greece,2012,10.07,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Greece,2013,11.97,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Greece,2014,13.86,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Greece,2015,14.64,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Greece,2016,14.18,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Greece,2017,16.68,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Greece,2018,17.29,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Greece,2019,18.32,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Greece,2020,18.5,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Greece,2021,19.37,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Spain,2011,22.91,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Spain,2012,22.12,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Spain,2013,20.27,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Spain,2014,20.18,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Spain,2015,20.79,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Spain,2016,18.6,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Spain,2017,18.99,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Spain,2018,18.79,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Spain,2019,17.9,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Spain,2020,20.59,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Spain,2021,19.28,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,European Union - 27 countries (from 2020),2011,25.36,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,European Union - 27 countries (from 2020),2012,25.4,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,European Union - 27 countries (from 2020),2013,24.77,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,European Union - 27 countries (from 2020),2014,23.48,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,European Union - 27 countries (from 2020),2015,24.89,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,European Union - 27 countries (from 2020),2016,23.61,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,European Union - 27 countries (from 2020),2017,24.15,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,European Union - 27 countries (from 2020),2018,23.8,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,European Union - 27 countries (from 2020),2019,23.27,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,European Union - 27 countries (from 2020),2020,26.18,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,European Union - 27 countries (from 2020),2021,25.56,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Finland,2011,9.5,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Finland,2012,9.53,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Finland,2013,9.12,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Finland,2014,9.24,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Finland,2015,8.87,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Finland,2016,9.66,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Finland,2017,9.94,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Finland,2018,9.32,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Finland,2019,10.08,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Finland,2020,11.07,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Finland,2021,10.9,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,France,2011,18.18,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,France,2012,18.14,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,France,2013,17.75,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,France,2014,17.01,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,France,2015,17.73,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,France,2016,16.67,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,France,2017,16.39,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,France,2018,15.3,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,France,2019,15.02,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,France,2020,15.89,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,France,2021,15.86,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Croatia,2011,31.67,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Croatia,2012,34.84,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Croatia,2013,32.26,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Croatia,2014,34.52,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Croatia,2015,42.38,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Croatia,2016,47.62,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Croatia,2017,57.45,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Croatia,2018,69.71,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Croatia,2019,96.05,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Croatia,2020,112.42,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Croatia,2021,114.78,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Hungary,2011,32.34,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Hungary,2012,32.88,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Hungary,2013,29.36,d
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Hungary,2014,29.1,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Hungary,2015,30.89,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Hungary,2016,30.64,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Hungary,2017,33.93,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Hungary,2018,33.68,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Hungary,2019,32.99,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Hungary,2020,39.74,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Hungary,2021,42.68,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Ireland,2011,17.81,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Ireland,2012,19.93,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Ireland,2013,20.78,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Ireland,2014,17.27,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Ireland,2015,17.9,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Ireland,2016,17.35,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Ireland,2017,17.59,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Ireland,2018,16.18,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Ireland,2019,15.33,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Ireland,2020,17.67,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Ireland,2021,16.49,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Iceland,2011,9.26,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Iceland,2012,10.54,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Iceland,2013,13.85,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Iceland,2014,12.78,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Iceland,2015,10.1,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Iceland,2016,13.06,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Iceland,2017,14.83,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Iceland,2018,14.53,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Iceland,2019,11.63,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Iceland,2020,12.28,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Iceland,2021,16.3,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Italy,2011,32.31,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Italy,2012,32.03,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Italy,2013,30.3,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Italy,2014,28.45,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Italy,2015,30.73,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Italy,2016,28.76,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Italy,2017,29.65,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Italy,2018,27.89,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Italy,2019,27.72,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Italy,2020,32.47,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Italy,2021,30.98,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Liechtenstein,2011,11.46,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Liechtenstein,2012,10.86,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Liechtenstein,2014,6.56,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Liechtenstein,2015,2.65,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Liechtenstein,2016,4.52,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Liechtenstein,2017,0,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Liechtenstein,2018,3.18,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Liechtenstein,2019,7.35,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Liechtenstein,2020,11.6,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Liechtenstein,2021,7.67,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Lithuania,2011,9.67,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Lithuania,2012,11.33,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Lithuania,2013,10.87,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Lithuania,2014,9.69,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Lithuania,2015,11.02,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Lithuania,2016,10.61,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Lithuania,2017,14.42,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Lithuania,2018,18.15,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Lithuania,2019,20.1,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Lithuania,2020,23.5,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Lithuania,2021,24.22,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Luxembourg,2011,14.37,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Luxembourg,2012,15.14,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Luxembourg,2013,20.71,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Luxembourg,2014,22.79,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Luxembourg,2015,20.22,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Luxembourg,2016,14.01,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Luxembourg,2017,19.51,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Luxembourg,2018,13.97,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Luxembourg,2019,17.63,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Luxembourg,2020,15.43,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Luxembourg,2021,14.7,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Latvia,2011,25.56,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Latvia,2012,24.71,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Latvia,2013,24.59,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Latvia,2014,26.31,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Latvia,2015,24.78,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Latvia,2016,27.97,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Latvia,2017,28.77,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Latvia,2018,29.28,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Latvia,2019,32.29,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Latvia,2020,34.31,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Latvia,2021,36.35,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Malta,2011,14.02,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Malta,2012,11.05,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Malta,2013,30.33,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Malta,2014,45.38,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Malta,2015,45.83,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Malta,2016,44.57,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Malta,2017,45.14,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Malta,2018,50.75,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Malta,2019,47.18,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Malta,2020,55.31,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Malta,2021,49.47,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Netherlands,2011,20.7,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Netherlands,2012,20.52,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Netherlands,2013,20.91,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Netherlands,2014,19.33,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Netherlands,2015,19.52,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Netherlands,2016,19.23,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Netherlands,2017,18.19,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Netherlands,2018,17.04,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Netherlands,2019,16.89,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Netherlands,2020,17.04,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Netherlands,2021,16.79,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Norway,2011,17.06,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Norway,2012,17.43,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Norway,2013,15.87,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Norway,2014,14.08,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Norway,2015,13.76,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Norway,2016,14.19,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Norway,2017,13.46,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Norway,2018,12.18,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Norway,2019,12.62,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Norway,2020,15.83,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Norway,2021,16,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Poland,2011,23.55,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Poland,2012,24.57,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Poland,2013,24.93,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Poland,2014,22.33,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Poland,2015,26.68,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Poland,2016,26.18,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Poland,2017,27.06,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Poland,2018,27.16,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Poland,2019,27.53,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Poland,2020,35.78,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Poland,2021,31.55,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Portugal,2011,44.52,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Portugal,2012,46.85,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Portugal,2013,42.74,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Portugal,2014,39.53,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Portugal,2015,39.79,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Portugal,2016,38.69,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Portugal,2017,36.27,
ESTAT:TPS00137(1.0),25/04/24 23:00:00,Annual,Rate,Total,Total,Diabetes mellitus,Portugal,2018,36.71,
